date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,genre,broad_genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
8/9/08,2008,We Weren't Crazy,we weren't crazy,josh gracin,josh gracin,82,90,10,93,-3,https://embed.spotify.com/?uri=spotify:track:1P0QYbg9KhGtv2OvvYgAWq,1P0QYbg9KhGtv2OvvYgAWq,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USV2L0820088,"[u'contemporary country', u'country', u'country road', u'lift kit', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/1P0QYbg9KhGtv2OvvYgAWq,0.819,0.206,164.014,0.0407,0.208,0,4,0.42,0,227307,-2.557,0.657,1
8/9/08,2008,Moving Mountains,moving mountains,usher,usher,67,67,9,86,-19,https://embed.spotify.com/?uri=spotify:track:0Z4DAkZzXkupqCtT7BGU5F,0Z4DAkZzXkupqCtT7BGU5F,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USLV40800023,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0Z4DAkZzXkupqCtT7BGU5F,0.734,0.303,115.999,0.0316,0.0856,0,4,0.72,6,298053,-4.515,0.37,1
8/9/08,2008,Pushin' Me Away,pushin' me away,jonas brothers,jonas brothers,16,16,2,89,-73,https://embed.spotify.com/?uri=spotify:track:33N3UkAInISNqvTrw2hSpT,33N3UkAInISNqvTrw2hSpT,,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/33N3UkAInISNqvTrw2hSpT,0.903,0.195,161.956,0.0678,0.0145,1.23E-06,4,0.473,7,183120,-6.123,0.452,1
8/9/08,2008,Mamma Mia,mamma mia,meryl streep,meryl streep,99,0,1,99,New,https://embed.spotify.com/?uri=spotify:track:4nI8e3fy1hHvhCvJURv5JI,4nI8e3fy1hHvhCvJURv5JI,,[u'hollywood'],unknown,https://api.spotify.com/v1/audio-analysis/4nI8e3fy1hHvhCvJURv5JI,0.848,0.385,138.042,0.0344,0.159,1.23E-06,4,0.744,2,214907,-4.563,0.687,1
8/2/08,2008,Say,say,john mayer,john mayer,12,42,28,49,-7,https://embed.spotify.com/?uri=spotify:track:6wZI4mdT8JwXgkGURnBQiq,6wZI4mdT8JwXgkGURnBQiq,,"[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']",rock,https://api.spotify.com/v1/audio-analysis/6wZI4mdT8JwXgkGURnBQiq,0.723,0.075,167.845,0.0317,0.541,1.12E-06,4,0.485,10,230213,-6.565,0.541,1
8/2/08,2008,All Around Me,all around me,flyleaf,flyleaf,40,64,20,72,-8,https://embed.spotify.com/?uri=spotify:track:7k9iVpyeR5ybSPSkvmAP6K,7k9iVpyeR5ybSPSkvmAP6K,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70704149,"[u'alternative metal', u'christian alternative rock', u'nu metal', u'pop emo', u'post-grunge', u'rap metal', u'rap rock']",rap,https://api.spotify.com/v1/audio-analysis/7k9iVpyeR5ybSPSkvmAP6K,0.884,0.0802,146.922,0.0483,0.0338,0,4,0.479,9,198467,-4.762,0.452,1
8/2/08,2008,Play My Music,play my music,jonas brothers,jonas brothers,20,75,5,87,-12,https://embed.spotify.com/?uri=spotify:track:5MTQbjkMmE6WsDQ8JlyEVo,5MTQbjkMmE6WsDQ8JlyEVo,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWV20820727,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/5MTQbjkMmE6WsDQ8JlyEVo,0.877,0.23,177.708,0.13,0.000856,0,4,0.466,2,197507,-3.54,0.765,1
8/2/08,2008,Hero,hero,nas,nas,97,0,1,97,New,https://embed.spotify.com/?uri=spotify:track:1tF62PhPh2RMVIhXMRcBYv,1tF62PhPh2RMVIhXMRcBYv,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70801854,"[u'dirty south rap', u'east coast hip hop', u'gangster rap', u'hardcore hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",rap,https://api.spotify.com/v1/audio-analysis/1tF62PhPh2RMVIhXMRcBYv,0.917,0.257,94.964,0.123,0.00115,0,4,0.682,7,241813,-4.841,0.364,1
7/26/08,2008,Stop And Stare,stop and stare,onerepublic,onerepublic,12,48,31,50,-2,https://embed.spotify.com/?uri=spotify:track:48s0QHJgmiNsth3WEO6U4M,48s0QHJgmiNsth3WEO6U4M,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800236,"[u'dance pop', u'neo mellow', u'piano rock', u'pop', u'pop quebecois', u'pop rap', u'pop rock']",rap,https://api.spotify.com/v1/audio-analysis/48s0QHJgmiNsth3WEO6U4M,0.849,0.082,92.494,0.035,0.0593,0,4,0.49,4,223853,-4.234,0.303,1
7/26/08,2008,Trying To Stop Your Leaving,trying to stop your leaving,dierks bentley,dierks bentley,73,73,15,82,-9,https://embed.spotify.com/?uri=spotify:track:2CJH3yYjnqhkwsrhT4oJjj,2CJH3yYjnqhkwsrhT4oJjj,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN20800002,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/2CJH3yYjnqhkwsrhT4oJjj,0.58,0.0799,111.944,0.0289,0.00448,0.000473,4,0.582,7,222867,-5.396,0.435,1
7/26/08,2008,Inside The Fire,inside the fire,disturbed,disturbed,73,86,15,93,-7,https://embed.spotify.com/?uri=spotify:track:5cxp9kjCFyJwzv3lzeX7ku,5cxp9kjCFyJwzv3lzeX7ku,,"[u'alternative metal', u'nu metal', u'post-grunge']",unknown,https://api.spotify.com/v1/audio-analysis/5cxp9kjCFyJwzv3lzeX7ku,0.962,0.0906,94.003,0.0704,0.000233,0.109,4,0.463,7,231573,-6.43,0.66,1
7/26/08,2008,Violet Hill,violet hill,coldplay,coldplay,40,75,10,81,-6,https://embed.spotify.com/?uri=spotify:track:51inJOifIQ6J8aAXbNFIGM,51inJOifIQ6J8aAXbNFIGM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GB0400800088,"[u'permanent wave', u'pop', u'rock']",rock,https://api.spotify.com/v1/audio-analysis/51inJOifIQ6J8aAXbNFIGM,0.581,0.115,76.022,0.0369,0.0603,0.00127,4,0.345,1,222653,-7.875,0.108,0
7/26/08,2008,Game's Pain,game's pain,the game,the game,75,77,7,84,-7,https://embed.spotify.com/?uri=spotify:track:78IZoWbm5c2HUFM6eSYm7t,78IZoWbm5c2HUFM6eSYm7t,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70801351,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/78IZoWbm5c2HUFM6eSYm7t,0.761,0.0722,97.015,0.341,0.0984,0,4,0.76,6,261773,-4.745,0.395,0
7/26/08,2008,That Song In My Head,that song in my head,julianne hough,julianne hough,88,96,6,98,-2,https://embed.spotify.com/?uri=spotify:track:28iutfEP6JEXbHHqub8GzB,28iutfEP6JEXbHHqub8GzB,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800650,"[u'contemporary country', u'country', u'country dawn', u'hollywood']",country,https://api.spotify.com/v1/audio-analysis/28iutfEP6JEXbHHqub8GzB,0.858,0.0726,185.947,0.0951,0.0753,0,4,0.486,0,193493,-2.468,0.74,1
7/26/08,2008,Life In A Northern Town,life in a northern town,sugarland,sugarland,43,67,3,83,-16,https://embed.spotify.com/?uri=spotify:track:0TwCdMeFjEltHiNjtii8Jk,0TwCdMeFjEltHiNjtii8Jk,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800173,"[u'contemporary country', u'country', u'country dawn', u'country road']",country,https://api.spotify.com/v1/audio-analysis/0TwCdMeFjEltHiNjtii8Jk,0.652,0.973,117.871,0.036,0.37,3.39E-05,4,0.549,0,254347,-5.886,0.238,1
7/26/08,2008,Stepped On My J'z,stepped on my j'z,nelly,nelly,90,0,1,90,New,https://embed.spotify.com/?uri=spotify:track:0ybHhVmrX00hB6BLLhKHiU,0ybHhVmrX00hB6BLLhKHiU,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70801722,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0ybHhVmrX00hB6BLLhKHiU,0.776,0.185,79.02,0.0791,0.118,0,4,0.692,4,277360,-4.374,0.732,0
7/19/08,2008,Just Got Started Lovin' You,just got started lovin' you,james otto,james otto,27,71,20,69,2,https://embed.spotify.com/?uri=spotify:track:6JHQBkPuKXCM6j4I2tPqcl,6JHQBkPuKXCM6j4I2tPqcl,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWBV0700875,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/6JHQBkPuKXCM6j4I2tPqcl,0.606,0.242,98.001,0.0243,0.159,0.00149,4,0.705,7,234640,-7.047,0.876,1
7/19/08,2008,I Saw God Today,i saw god today,george strait,george strait,33,86,20,85,1,https://embed.spotify.com/?uri=spotify:track:7maV3I3KQNYpsOWYTOhGqn,7maV3I3KQNYpsOWYTOhGqn,,"[u'contemporary country', u'country', u'country road', u'traditional country']",country,https://api.spotify.com/v1/audio-analysis/7maV3I3KQNYpsOWYTOhGqn,0.578,0.193,148.216,0.0312,0.655,0,4,0.589,3,203200,-6.823,0.377,1
7/19/08,2008,The Way That I Love You,the way that i love you,ashanti,ashanti,37,87,18,99,-12,https://embed.spotify.com/?uri=spotify:track:7LFcepuZqkpghbKnslItnx,7LFcepuZqkpghbKnslItnx,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800381,"[u'dance pop', u'deep pop r&b', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/7LFcepuZqkpghbKnslItnx,0.897,0.0622,79.687,0.111,0.0263,0.000551,4,0.561,3,267680,-4.011,0.527,0
7/19/08,2008,Every Day,every day,rascal flatts,rascal flatts,45,84,17,90,-6,https://embed.spotify.com/?uri=spotify:track:50MHFGCJITQy3LhZam6Mm6,50MHFGCJITQy3LhZam6Mm6,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USV2L0820089,"[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']",country,https://api.spotify.com/v1/audio-analysis/50MHFGCJITQy3LhZam6Mm6,0.759,0.0861,169.403,0.0488,0.0455,0,3,0.205,8,254213,-5.325,0.204,1
7/19/08,2008,Bye Bye,bye bye,mariah carey,mariah carey,19,69,12,84,-15,https://embed.spotify.com/?uri=spotify:track:4n40hvXBCDQba3DO5BOm6P,4n40hvXBCDQba3DO5BOm6P,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800844,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/4n40hvXBCDQba3DO5BOm6P,0.603,0.35,136,0.0615,0.304,0,4,0.782,10,266827,-4.911,0.851,1
7/19/08,2008,Rise Above This,rise above this,seether,seether,91,0,11,97,Re-Entry,https://embed.spotify.com/?uri=spotify:track:2MwEzikCs04kzUEAmEfFBB,2MwEzikCs04kzUEAmEfFBB,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWV40800001,"[u'alternative metal', u'nu metal', u'post-grunge', u'rap metal', u'rap rock']",rap,https://api.spotify.com/v1/audio-analysis/2MwEzikCs04kzUEAmEfFBB,0.841,0.0803,119.995,0.0325,0.0121,1.48E-05,4,0.532,1,203893,-3.077,0.237,1
7/19/08,2008,Homecoming,homecoming,kanye west,kanye west,69,78,7,100,-22,https://embed.spotify.com/?uri=spotify:track:2iaCM7WvOknQI1230hA9eK,2iaCM7WvOknQI1230hA9eK,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800898,"[u'pop', u'pop rap', u'rap']",rap,https://api.spotify.com/v1/audio-analysis/2iaCM7WvOknQI1230hA9eK,0.754,0.126,86.993,0.186,0.323,0,4,0.679,8,203493,-6.965,0.905,1
7/19/08,2008,Gotta Find You,gotta find you,joe jonas,joe jonas,30,36,3,82,-46,https://embed.spotify.com/?uri=spotify:track:2oOCYaGkOpOB5HPo15cEGl,2oOCYaGkOpOB5HPo15cEGl,,[u'post-teen pop'],pop,https://api.spotify.com/v1/audio-analysis/2oOCYaGkOpOB5HPo15cEGl,0.74,0.0806,82.049,0.0356,0.0712,0,4,0.441,11,241867,-5.108,0.45,1
7/19/08,2008,We Rock,we rock,cast of camp rock,cast of camp rock,33,62,3,93,-31,https://embed.spotify.com/?uri=spotify:track:7r6ubHsaieaig4kORmmsDy,7r6ubHsaieaig4kORmmsDy,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWV20820701,[u'post-teen pop'],pop,https://api.spotify.com/v1/audio-analysis/7r6ubHsaieaig4kORmmsDy,0.947,0.167,143.914,0.112,0.00706,0,4,0.634,8,190933,-3.424,0.784,0
7/19/08,2008,Out Here Grindin,out here grindin,dj khaled,dj khaled,38,0,1,38,Hot Shot Debut,spotify:track:61RnPNHdba0aB7Itq2qCut,61RnPNHdba0aB7Itq2qCut,,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/61RnPNHdba0aB7Itq2qCut,0.829,0.145,175.972,0.147,0.0119,0,4,0.646,6,263133,-1.953,0.344,0
7/19/08,2008,Sneakernight,sneakernight,vanessa hudgens,vanessa hudgens,88,0,1,88,New,https://embed.spotify.com/?uri=spotify:track:5qaxeIJLARExwa34d9TuYp,5qaxeIJLARExwa34d9TuYp,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USH5V0820623,"[u'dance pop', u'hollywood', u'pop', u'post-teen pop', u'viral pop']",pop,https://api.spotify.com/v1/audio-analysis/5qaxeIJLARExwa34d9TuYp,0.904,0.161,104.007,0.065,0.37,0,4,0.807,1,179080,-4.127,0.809,0
7/12/08,2008,Touch My Body,touch my body,mariah carey,mariah carey,1,44,20,59,-15,https://embed.spotify.com/?uri=spotify:track:2H1l4JczUDbiWfQtQElB05,2H1l4JczUDbiWfQtQElB05,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800423,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2H1l4JczUDbiWfQtQElB05,0.666,0.25,78.498,0.0539,0.129,0,4,0.716,4,204733,-7.719,0.864,0
7/12/08,2008,The Boss,the boss,rick ross,rick ross,17,57,20,64,-7,https://embed.spotify.com/?uri=spotify:track:24XPxbzGwOlPKf1pdf1ZtW,24XPxbzGwOlPKf1pdf1ZtW,,"[u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/24XPxbzGwOlPKf1pdf1ZtW,0.695,0.145,141.014,0.165,0.00648,0,4,0.718,11,280667,-6.563,0.514,1
7/12/08,2008,She Got It,she got it,2 pistols,2 pistols,24,63,20,73,-10,https://embed.spotify.com/?uri=spotify:track:11WuptzKtcVfPMYaf5aook,11WuptzKtcVfPMYaf5aook,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800047,"[u'dirty south rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/11WuptzKtcVfPMYaf5aook,0.732,0.358,133.817,0.128,0.00436,0,4,0.406,10,274053,-6.191,0.31,0
7/12/08,2008,Picture To Burn,picture to burn,taylor swift,taylor swift,28,82,20,89,-7,https://embed.spotify.com/?uri=spotify:track:32mVHdy0bi1XKgr0ajsBlG,32mVHdy0bi1XKgr0ajsBlG,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCJY0803251,"[u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/32mVHdy0bi1XKgr0ajsBlG,0.861,0.102,105.587,0.0312,0.16,0,4,0.668,7,173067,-2.03,0.829,1
7/12/08,2008,Love Don't Live Here,love don't live here,lady antebellum,lady antebellum,53,81,18,96,-15,https://embed.spotify.com/?uri=spotify:track:16vNQhg2y5RDkkNaQExLTL,16vNQhg2y5RDkkNaQExLTL,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN20701199,"[u'contemporary country', u'country', u'country dawn', u'country road', u'neo mellow']",country,https://api.spotify.com/v1/audio-analysis/16vNQhg2y5RDkkNaQExLTL,0.871,0.144,139.937,0.0315,0.0625,3.52E-06,4,0.653,1,230400,-3.83,0.62,1
7/12/08,2008,Last Time,last time,trey songz,trey songz,69,95,13,91,4,https://embed.spotify.com/?uri=spotify:track:6UBqk9rh6e2Rj7LLzDjn6R,6UBqk9rh6e2Rj7LLzDjn6R,,"[u'dance pop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/6UBqk9rh6e2Rj7LLzDjn6R,0.624,0.215,119.964,0.0915,0.209,0,4,0.629,2,261707,-7.957,0.66,1
7/12/08,2008,I Will Possess Your Heart,i will possess your heart,death cab for cutie,death cab for cutie,70,85,12,98,-13,https://embed.spotify.com/?uri=spotify:track:77vYwoC7e3pVoPq8BA9CuL,77vYwoC7e3pVoPq8BA9CuL,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV0801084,"[u'alternative rock', u'folk-pop', u'indie folk', u'indie pop', u'indie rock', u'modern rock', u'neo mellow', u'pop rock', u'stomp and holler']",rock,https://api.spotify.com/v1/audio-analysis/77vYwoC7e3pVoPq8BA9CuL,0.619,0.0732,133.074,0.0261,0.423,0.313,4,0.605,9,505773,-8.971,0.578,0
7/5/08,2008,Apologize,apologize,timbaland,timbaland,2,39,47,50,-11,https://embed.spotify.com/?uri=spotify:track:2wgr6Kh1Rm929WQNEDwDWY,2wgr6Kh1Rm929WQNEDwDWY,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71002067,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/2wgr6Kh1Rm929WQNEDwDWY,0.612,0.0945,118.024,0.0288,0.0304,0,4,0.657,8,184400,-5.983,0.0988,1
7/5/08,2008,Break The Ice,break the ice,britney spears,britney spears,43,71,17,87,-16,https://embed.spotify.com/?uri=spotify:track:0Wz2HxucvutQe7YorHBvnN,0Wz2HxucvutQe7YorHBvnN,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USZM20800151,"[u'dance pop', u'pop', u'post-teen pop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0Wz2HxucvutQe7YorHBvnN,0.911,0.107,117.533,0.0445,0.689,8.02E-06,4,0.712,5,196053,-3.866,0.85,0
7/5/08,2008,There's Nothin,there's nothin,sean kingston,sean kingston,60,74,8,83,-9,https://embed.spotify.com/?uri=spotify:track:5w86HjXc60QjhMUAFAeLTf,5w86HjXc60QjhMUAFAeLTf,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM20800077,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/5w86HjXc60QjhMUAFAeLTf,0.782,0.476,91.029,0.141,0.202,0,4,0.703,5,225653,-4.16,0.862,1
6/28/08,2008,Don't Stop The Music,don't stop the music,rihanna,rihanna,3,42,30,47,-5,spotify:track:0ByMNEPAPpOR5H69DVrTNy,0ByMNEPAPpOR5H69DVrTNy,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70703570,"[u'dance pop', u'pop', u'r&b', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy,0.676,0.0514,122.65,0.0715,0.0446,3.37E-05,4,0.853,6,267080,-5.533,0.551,0
6/28/08,2008,With You,with you,chris brown,chris brown,2,35,29,50,-15,https://embed.spotify.com/?uri=spotify:track:1j3H54xdahpAkNI0q6S89q,1j3H54xdahpAkNI0q6S89q,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USZM20700406,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']",r&b,https://api.spotify.com/v1/audio-analysis/1j3H54xdahpAkNI0q6S89q,0.696,0.13,86.001,0.071,0.143,0,4,0.659,3,252160,-4.291,0.665,1
6/28/08,2008,You're Gonna Miss This,you're gonna miss this,trace adkins,trace adkins,12,55,20,55,0,https://embed.spotify.com/?uri=spotify:track:68Q1r5zDnnYaHkh80yal4A,68Q1r5zDnnYaHkh80yal4A,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN20800003,"[u'contemporary country', u'country', u'country road', u'country rock', u'modern country rock', u'redneck', u'traditional country']",country,https://api.spotify.com/v1/audio-analysis/68Q1r5zDnnYaHkh80yal4A,0.665,0.0994,154.997,0.0355,0.0237,6.41E-05,4,0.5,8,224960,-7.157,0.32,1
6/28/08,2008,New Soul,new soul,yael naim,yael naim,7,95,19,99,-4,https://embed.spotify.com/?uri=spotify:track:6l9HDwqU46DHCuNyvbmFdP,6l9HDwqU46DHCuNyvbmFdP,,[],unknown,https://api.spotify.com/v1/audio-analysis/6l9HDwqU46DHCuNyvbmFdP,0.371,0.122,200.085,0.0525,0.748,9.19E-05,4,0.582,0,225106,-8.519,0.604,1
6/28/08,2008,Love Is A Beautiful Thing,love is a beautiful thing,phil vassar,phil vassar,48,80,17,86,-6,https://embed.spotify.com/?uri=spotify:track:6IHIDhsTGR4bATqtDGHDhV,6IHIDhsTGR4bATqtDGHDhV,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800202,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/6IHIDhsTGR4bATqtDGHDhV,0.801,0.0861,162.559,0.0429,0.3,0,4,0.517,0,237147,-3.935,0.502,1
6/28/08,2008,She's A Hottie,she's a hottie,toby keith,toby keith,71,77,11,87,-10,https://embed.spotify.com/?uri=spotify:track:5SD2dutv5rJM4Q8hlnC2QK,5SD2dutv5rJM4Q8hlnC2QK,,"[u'contemporary country', u'country', u'country road']",country,https://api.spotify.com/v1/audio-analysis/5SD2dutv5rJM4Q8hlnC2QK,0.91,0.182,94.945,0.0473,0.111,0,4,0.565,9,188920,-3.05,0.741,0
6/28/08,2008,Another Try,another try,josh turner,josh turner,96,96,3,97,-1,https://embed.spotify.com/?uri=spotify:track:776wdb7j6xJuLJDVay0zww,776wdb7j6xJuLJDVay0zww,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV70800651,"[u'contemporary country', u'country', u'country road', u'modern country rock']",country,https://api.spotify.com/v1/audio-analysis/776wdb7j6xJuLJDVay0zww,0.493,0.0962,123.251,0.0283,0.517,0.000342,4,0.504,10,225787,-7.817,0.231,1
6/28/08,2008,3 Peat,3 peat,lil wayne,lil wayne,66,0,1,66,Hot Shot Debut,https://embed.spotify.com/?uri=spotify:track:58PWl2rA7lU90UBvDufzWm,58PWl2rA7lU90UBvDufzWm,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/58PWl2rA7lU90UBvDufzWm,0.632,0.0844,79.811,0.386,0.00114,0,4,0.616,6,199427,-7.562,0.47,0
6/28/08,2008,Body On Me,body on me,nelly,nelly,78,0,1,78,New,https://embed.spotify.com/?uri=spotify:track:7hkbknrCTeWR7wEK4X4cvX,7hkbknrCTeWR7wEK4X4cvX,,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",r&b,https://api.spotify.com/v1/audio-analysis/7hkbknrCTeWR7wEK4X4cvX,0.643,0.0956,180.193,0.275,0.144,0,4,0.654,7,209707,-7.079,0.784,0
6/28/08,2008,Coconut Juice,coconut juice,tyga,tyga,94,0,1,94,New,https://embed.spotify.com/?uri=spotify:track:04aweMzj1HaG9jN5mwZPtD,04aweMzj1HaG9jN5mwZPtD,,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",rap,https://api.spotify.com/v1/audio-analysis/04aweMzj1HaG9jN5mwZPtD,0.773,0.284,84.026,0.243,0.00118,0,4,0.565,2,199413,-5.121,0.397,1
6/21/08,2008,See You Again,see you again,miley cyrus,miley cyrus,10,37,27,48,-11,https://embed.spotify.com/?uri=spotify:track:0G71WvIkF2K6HViJeFvOcM,0G71WvIkF2K6HViJeFvOcM,,"[u'dance pop', u'pop', u'post-teen pop']",pop,https://api.spotify.com/v1/audio-analysis/0G71WvIkF2K6HViJeFvOcM,0.919,0.114,138.95,0.203,0.0137,3.29E-05,4,0.685,9,190453,-5.039,0.715,0
6/21/08,2008,Feels Like Tonight,feels like tonight,daughtry,daughtry,24,46,20,51,-5,https://embed.spotify.com/?uri=spotify:track:2tVCFmn2zKg2wGXS1TCIIA,2tVCFmn2zKg2wGXS1TCIIA,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBE430700047,"[u'alternative metal', u'neo mellow', u'nu metal', u'pop rock', u'post-grunge']",rock,https://api.spotify.com/v1/audio-analysis/2tVCFmn2zKg2wGXS1TCIIA,0.907,0.117,130.984,0.045,0.000822,0,4,0.483,6,238701,-3.166,0.352,1
